"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"CATEGORIA ECONÔMICA";"ORIGEM RECEITA";"ESPÉCIE RECEITA";"DETALHAMENTO";"VALOR PREVISTO ATUALIZADO";"VALOR LANÇADO";"VALOR REALIZADO";"PERCENTUAL REALIZADO";"DATA LANÇAMENTO";"ANO EXERCÍCIO"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"51306,93";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"13645234,01";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"40942,91";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"Sem informação";"0,00";"0,00";"11871,36";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas de Capital";"Alienação de Bens";"Alienação de bens imóveis";"Sem informação";"16396799,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"125123193,51";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"15360076,67";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25914";"Fundo de Garantia à Exportação";"170356";"FUNDO DE GARANTIA A EXPORTACAO-BNDES";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"3014126,00";"0,00";"8572811,30";"284,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"7366862,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"61788591,02";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25203";"Comissão de Valores Mobiliários";"173030";"COMISSÃO DE VALORES MOBILIÁRIOS";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"2812,96";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"20603";"Superintendência da Zona Franca de Manaus";"193028";"SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"6467,76";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e Estatística";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"119,28";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"248875,13";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes - intra-orçamentárias";"Contribuições";"Contribuições sociais";"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL";"17813572579,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULT.JUR MORA DA OUTORGA DOS SERV DE TELECOM";"0,00";"0,00";"5728615,97";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes - intra-orçamentárias";"Contribuições";"Contribuições sociais";"CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL";"0,00";"0,00";"14217323109,55";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"0,00";"0,00";"152253,43";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IE";"0,00";"0,00";"219622,90";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULT.JUR MOR DIV.ATIV CONTRIB FOMENTO RADIO";"0,00";"0,00";"1664,40";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"26902342,16";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"Sem informação";"0,00";"0,00";"46906826,81";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"Sem informação";"0,00";"0,00";"12508487,18";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"0,00";"0,00";"273219358,04";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"0,00";"0,00";"8953087,30";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IE";"0,00";"0,00";"123,82";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"298540750,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"Sem informação";"0,00";"0,00";"469061813,60";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"0,00";"0,00";"4275407,81";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"67308751,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IE";"0,00";"0,00";"91191,39";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"41774426,90";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IE";"11587,00";"0,00";"112595,23";"972,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"1614137,38";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"0,00";"0,00";"38063,38";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"4842418,57";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IE";"0,00";"0,00";"83085,50";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"Sem informação";"0,00";"0,00";"3127121,80";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"0,00";"0,00";"69421270,78";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"0,00";"0,00";"31069,18";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS";"0,00";"0,00";"1692122348,89";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"8662416,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"2690231,28";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"12080914,00";"0,00";"5304646,19";"44,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IE";"16537,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"1614137,38";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"21790882,88";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"20743329,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"57839999,02";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IE";"44303,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"44119812,31";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IPI";"0,00";"0,00";"60530233,80";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"Sem informação";"831880609,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTA E JURO DE MORA DIV.ATIV.OUTRAS CONTRIB.";"13902812,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IOF";"0,00";"0,00";"602784,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IOF";"687740,00";"0,00";"198464,40";"29,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IOF";"0,00";"0,00";"549203,11";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTA E JURO DE MORA DIV.ATIV.OUTRAS CONTRIB.";"0,00";"0,00";"20,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IOF";"300586,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IOF";"102919,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"30204";"Instituto Nacional da Propriedade Industrial";"183038";"INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"Receitas Correntes";"Receita de Serviços";"Sem informação";"SERV. PROTECAO TOPOGRAFIAS CIRCUITOS INTEGRAD";"0,00";"0,00";"3530,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Bens, Direitos e Valores Incorporados ao Patr";"PARCELAMENTOS - RECEITA DIV ATIV OUTROS TRIB";"646,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTA E JURO DE MORA DIV.ATIV.OUTRAS CONTRIB.";"0,00";"0,00";"10957748,66";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Bens, Direitos e Valores Incorporados ao Patr";"PARCELAMENTOS - RECEITA DIV ATIV OUTROS TRIB";"0,00";"0,00";"4227,98";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"ROYALTIES MINIMOS PELA PRODOCAO EM TERRA";"0,00";"0,00";"610345016,45";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IOF";"0,00";"0,00";"1998348,54";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"5935472,64";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC. MULTA E JUROS DA DIVIDA ATIVA DO IOF";"411684,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTA E JURO DE MORA DIV.ATIV.OUTRAS CONTRIB.";"3883469,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTA E JURO DE MORA DIV.ATIV.OUTRAS CONTRIB.";"1631055,00";"0,00";"1230940,49";"75,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTA E JURO DE MORA DIV.ATIV.OUTRAS CONTRIB.";"0,00";"0,00";"3047174,35";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes - intra-orçamentárias";"Outras Receitas Correntes";"Indenizações e restituições";"Sem informação";"611143,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IRPJ";"0,00";"0,00";"16153186,35";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IRPJ";"0,00";"0,00";"204210612,34";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IRPJ";"0,00";"0,00";"88842528,24";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IRPJ";"74805370,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo direto";"170013";"SETORIAL ORÇAMENTÁRIA E FINANCEIRA / ME";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"REC DE PARC - MULTA E JUROS DE MORA DO IRPJ";"0,00";"0,00";"147173481,26";"0,00";"31/12/2013";"2013"
